x,y,z
5.657051086425781250e+00,1.800295639038085938e+01,4.718805694580078125e+01
6.227863788604736328e+00,1.697766685485839844e+01,4.735510635375976562e+01
4.804435253143310547e+00,1.840955352783203125e+01,4.866226196289062500e+01
8.225490570068359375e+00,1.096132850646972656e+01,4.059654617309570312e+01
3.319735717773437500e+01,6.038303375244140625e+00,-2.093811607360839844e+01
4.638311767578125000e+01,3.861563682556152344e+00,5.098185062408447266e+00
4.431888961791992188e+01,3.713817358016967773e+00,4.971177577972412109e+00
4.004405212402343750e+01,3.555924177169799805e+00,6.447942256927490234e+00
4.125681686401367188e+01,4.076416015625000000e+00,6.098553657531738281e+00
4.103458786010742188e+01,5.477166652679443359e+00,8.110762596130371094e+00
-1.864662361145019531e+01,3.034545707702636719e+01,2.603625679016113281e+01
4.287568664550781250e+01,6.423718452453613281e+00,7.122507095336914062e+00
-1.803338241577148438e+01,3.183697319030761719e+01,2.699447822570800781e+01
4.131681442260742188e+01,2.983637094497680664e+00,7.049589157104492188e+00
4.201672744750976562e+01,5.566309452056884766e+00,2.355211257934570312e+00
3.042762947082519531e+01,-4.238513946533203125e+01,-1.160773038864135742e-01
4.177906036376953125e+01,2.522025346755981445e+00,4.206417560577392578e+00
4.117084884643554688e+01,2.957257032394409180e+00,3.700034856796264648e+00
1.024036979675292969e+01,1.478797817230224609e+01,-4.285343551635742188e+01
-4.773081779479980469e+00,-2.086725616455078125e+01,9.816271781921386719e+00
9.745301246643066406e+00,8.914960861206054688e+00,3.146923637390136719e+01
2.615011405944824219e+01,-2.859824180603027344e+00,1.763912773132324219e+01
-5.940841197967529297e+00,-1.832557106018066406e+01,-3.002176046371459961e+00
-6.277599811553955078e+00,-1.660038185119628906e+01,-2.581204891204833984e+00
1.167055988311767578e+01,-2.357924270629882812e+01,3.670554351806640625e+01
1.193147087097167969e+01,-2.293195343017578125e+01,3.648807525634765625e+01
5.024751663208007812e+00,-1.510829257965087891e+01,-4.265377807617187500e+01
3.290194702148437500e+01,-1.828318023681640625e+01,1.921757888793945312e+01
3.126761054992675781e+01,-1.931120109558105469e+01,1.740082359313964844e+01
3.157842636108398438e+01,-1.847358322143554688e+01,1.897781372070312500e+01
-1.022169017791748047e+01,-3.513471984863281250e+01,1.292043972015380859e+01
-8.669998168945312500e+00,-3.538814163208007812e+01,1.277036190032958984e+01
6.446403026580810547e+00,-2.509418678283691406e+01,1.923221588134765625e+01
-2.380778503417968750e+01,2.982569122314453125e+01,2.502242088317871094e+01
-1.542811393737792969e+01,-1.094111824035644531e+01,2.780840158462524414e+00
-9.209325790405273438e+00,-2.478766059875488281e+01,2.139814186096191406e+01
-2.361422729492187500e+01,2.911995315551757812e+01,2.471566200256347656e+01
8.341397643089294434e-01,3.502349090576171875e+01,-1.269668579101562500e+01
6.043763637542724609e+00,-2.997427749633789062e+01,2.012622833251953125e+01
-6.923662185668945312e+00,2.108182525634765625e+01,1.352956771850585938e+01
8.012578010559082031e+00,-2.517236328125000000e+01,2.193615150451660156e+01
7.202402591705322266e+00,-2.763388442993164062e+01,1.987079620361328125e+01
6.373934268951416016e+00,-2.712176895141601562e+01,2.219633865356445312e+01
7.367810726165771484e+00,-2.485466194152832031e+01,2.233608245849609375e+01
1.166837310791015625e+01,-7.712710380554199219e+00,2.328718948364257812e+01
7.982213497161865234e+00,-2.972496604919433594e+01,2.288463401794433594e+01
8.850307464599609375e+00,-2.899979591369628906e+01,1.951831054687500000e+01
7.321719169616699219e+00,-3.052085685729980469e+01,2.030374717712402344e+01
-2.810230636596679688e+01,4.723926067352294922e+00,-2.917510223388671875e+01
1.703417015075683594e+01,4.050063323974609375e+01,-1.815525054931640625e+01
1.337533664703369141e+01,4.118749237060546875e+01,-1.826844215393066406e+01
1.850154685974121094e+01,4.144991302490234375e+01,-1.674013137817382812e+01
1.429247379302978516e+01,3.992381286621093750e+01,-1.885421752929687500e+01
5.601005077362060547e+00,2.627462768554687500e+01,-3.096582984924316406e+01
1.672243499755859375e+01,4.024447631835937500e+01,-1.604159355163574219e+01
-4.704184055328369141e+00,8.344050645828247070e-01,-8.169386863708496094e+00
1.554732322692871094e+01,3.980511474609375000e+01,-1.680337715148925781e+01
1.426047801971435547e+01,4.060181427001953125e+01,-1.652119255065917969e+01
3.224872589111328125e+01,2.667224693298339844e+01,-9.939228057861328125e+00
1.856108093261718750e+01,4.238208389282226562e+01,-1.760621070861816406e+01
1.919705772399902344e+01,4.314781570434570312e+01,-1.682316207885742188e+01
4.886404800415039062e+01,-6.169269084930419922e-01,3.312516212463378906e-02
1.203288269042968750e+01,4.129576110839843750e+01,-1.622399520874023438e+01
1.274791717529296875e+01,3.813818740844726562e+01,-1.720338058471679688e+01
1.429652309417724609e+01,3.730279922485351562e+01,-1.759831047058105469e+01
4.015478134155273438e+00,1.090123176574707031e+00,-1.853430557250976562e+01
1.126447486877441406e+01,3.740913009643554688e+01,-1.859611320495605469e+01
1.812611579895019531e+01,2.116227388381958008e+00,-4.200251388549804688e+01
1.575187015533447266e+01,-3.085037994384765625e+01,1.234365272521972656e+01
-1.747669982910156250e+01,-1.959327888488769531e+01,2.162464714050292969e+01
4.413415908813476562e+01,-3.290290832519531250e+00,1.655383110046386719e+01
9.240128099918365479e-02,-4.176523971557617188e+01,8.339225769042968750e+00
-1.903413772583007812e+01,4.983135604858398438e+01,4.437175750732421875e+00
-1.320232677459716797e+01,3.249243545532226562e+01,3.501294708251953125e+01
3.029872131347656250e+01,-9.891271591186523438e+00,4.201951503753662109e+00
-7.159168720245361328e+00,-3.742204284667968750e+01,2.106162834167480469e+01
1.999982452392578125e+01,2.228537940979003906e+01,3.079294586181640625e+01
2.708494949340820312e+01,2.231623077392578125e+01,2.701853752136230469e+01
1.240316772460937500e+01,1.712021827697753906e+00,-3.273715209960937500e+01
2.003654861450195312e+01,2.158019256591796875e+01,3.092780113220214844e+01
3.617055892944335938e+01,1.169788360595703125e+01,2.411780548095703125e+01
4.981191158294677734e+00,7.127441883087158203e+00,-3.429444503784179688e+01
-2.184850692749023438e+01,-7.151605933904647827e-02,-1.423354029655456543e+00
4.177985382080078125e+01,-1.723695993423461914e+00,-1.682904624938964844e+01
4.398221492767333984e+00,1.543328189849853516e+01,6.155844688415527344e+00
-1.068018054962158203e+01,2.980601119995117188e+01,1.238962078094482422e+01
2.047140312194824219e+01,-2.996809196472167969e+01,1.651836186647415161e-01
8.636896133422851562e+00,2.322440910339355469e+01,3.734800338745117188e+01
1.475000500679016113e+00,5.620695114135742188e+01,-7.654598712921142578e+00
-1.920268058776855469e+01,2.493099784851074219e+01,-3.132902717590332031e+01
-2.107181549072265625e+01,2.863947868347167969e+01,-2.631468582153320312e+01
-1.288015651702880859e+01,9.107343673706054688e+00,-3.932401657104492188e+01
-1.860985946655273438e+01,2.397036933898925781e+01,-3.062411499023437500e+01
-2.140713691711425781e+01,2.860381317138671875e+01,-2.411283683776855469e+01
-2.281138229370117188e+01,2.456444740295410156e+01,-2.594988059997558594e+01
-2.289744186401367188e+01,2.748863792419433594e+01,-3.213942718505859375e+01
3.685935974121093750e+01,2.188412427902221680e+00,-2.559539985656738281e+01
-2.099901390075683594e+01,2.932169342041015625e+01,-2.686171913146972656e+01
-1.617391014099121094e+01,2.233440017700195312e+01,-2.633661842346191406e+01
-2.027893066406250000e+01,2.830726623535156250e+01,-3.033478736877441406e+01
-2.044798851013183594e+01,2.516642570495605469e+01,-2.678393554687500000e+01
-2.157470130920410156e+01,2.603145027160644531e+01,-2.749965476989746094e+01
-1.859033393859863281e+01,2.607509613037109375e+01,-2.852297401428222656e+01
-1.714974594116210938e+01,2.654429054260253906e+01,-2.757445716857910156e+01
-6.781917095184326172e+00,-2.042382431030273438e+01,1.042905569076538086e+00
-6.729394435882568359e+00,-2.252468109130859375e+01,1.980038642883300781e+00
-2.686401176452636719e+01,2.497201538085937500e+01,-9.179958343505859375e+00
-1.565712213516235352e+00,-5.030112743377685547e+00,3.023978614807128906e+01
3.259605789184570312e+01,-1.411461114883422852e+00,-1.534598255157470703e+01
-3.541065692901611328e+00,4.202068710327148438e+01,3.120760154724121094e+01
2.453313636779785156e+01,2.920583486557006836e+00,1.197453498840332031e+01
2.069646644592285156e+01,-2.225902557373046875e+01,-1.098788928985595703e+01
2.084547424316406250e+01,-2.105041742324829102e+00,2.074214744567871094e+01
2.480767822265625000e+01,-1.117961928248405457e-01,1.067165279388427734e+01
2.071150398254394531e+01,-2.144315528869628906e+01,-1.072652244567871094e+01
1.194462418556213379e+00,-5.253279113769531250e+01,1.832697296142578125e+01
1.797047042846679688e+01,-3.103617095947265625e+01,3.289939117431640625e+01
1.140832424163818359e+01,-6.177994251251220703e+00,-3.212877273559570312e+01
1.480601501464843750e+01,-3.544020462036132812e+01,-3.806577682495117188e+00
1.146166706085205078e+01,-8.982136726379394531e+00,-2.227293205261230469e+01
1.676466560363769531e+01,-8.557620048522949219e+00,1.370791053771972656e+01
-1.025111865997314453e+01,-3.556207656860351562e+01,-2.369401741027832031e+01
-4.446695327758789062e+01,-7.704464435577392578e+00,3.603482484817504883e+00
-1.477569580078125000e+01,-3.698582458496093750e+01,5.513901233673095703e+00
-1.519436359405517578e+01,-3.839047241210937500e+01,4.631846904754638672e+00
1.751635932922363281e+01,-8.530911445617675781e+00,1.383584117889404297e+01
-3.314757347106933594e+00,1.045604896545410156e+01,-1.382799506187438965e+00
1.337613105773925781e+01,-3.518478393554687500e+01,-3.882006883621215820e+00
-2.823427200317382812e+01,-2.583640289306640625e+01,-3.406499385833740234e+00
-1.607557296752929688e+01,-1.332323360443115234e+01,2.356280326843261719e+00
-1.612106895446777344e+01,-9.524598121643066406e+00,-3.040486907958984375e+01
-2.740288925170898438e+01,-2.562709617614746094e+01,-2.911940574645996094e+00
-4.975931644439697266e+00,-1.428558540344238281e+01,-7.283081054687500000e+00
-2.550201225280761719e+01,-2.528469467163085938e+01,-1.642923474311828613e+00
-3.273561096191406250e+01,-1.435892868041992188e+01,-2.550119018554687500e+01
-9.157616615295410156e+00,-3.645848846435546875e+01,-2.264580917358398438e+01
-4.318108367919921875e+01,-3.087974739074707031e+01,-1.026586532592773438e+01
-1.593065071105957031e+01,-8.803153038024902344e+00,-2.869598960876464844e+01
-8.467133522033691406e+00,1.994230461120605469e+01,-2.903090095520019531e+01
3.977951812744140625e+01,-1.294399547576904297e+01,7.686794281005859375e+00
7.869503498077392578e+00,1.300308036804199219e+01,1.173279666900634766e+01
2.914912462234497070e+00,-2.969527626037597656e+01,-2.142385482788085938e+00
-2.342523956298828125e+01,1.063187789916992188e+01,1.800747752189636230e+00
-1.876777887344360352e+00,3.873232650756835938e+01,1.974294543266296387e+00
6.690383911132812500e+00,-3.356625747680664062e+01,-3.794260025024414062e+01
6.419835567474365234e+00,-3.352891159057617188e+01,-3.878881454467773438e+01
-2.352646446228027344e+01,1.074983501434326172e+01,4.472246766090393066e-01
-3.217692947387695312e+01,1.157432270050048828e+01,-7.697310447692871094e+00
-3.070725822448730469e+01,1.151133632659912109e+01,-7.289881229400634766e+00
7.494918704032897949e-01,-2.403214645385742188e+01,-3.586438655853271484e+00
-3.568723678588867188e+01,2.339623689651489258e+00,-8.643114089965820312e+00
-1.737560081481933594e+01,1.068423748016357422e+01,-1.837342453002929688e+01
-4.669574356079101562e+01,-6.228965759277343750e+00,-2.555763816833496094e+01
1.131192207336425781e+01,4.454401397705078125e+01,-1.005971527099609375e+01
1.949560165405273438e+01,-1.410439586639404297e+01,-2.300573539733886719e+01
1.856171226501464844e+01,-1.630363845825195312e+01,-2.379039382934570312e+01
-1.183391761779785156e+01,5.065830230712890625e+00,-3.476985168457031250e+01
2.594231605529785156e+01,-2.755522727966308594e+01,1.237827491760253906e+01
-1.416890907287597656e+01,-2.917950630187988281e+01,-2.007705116271972656e+01
-1.471944808959960938e+01,-2.864751052856445312e+01,-1.909425735473632812e+01
-1.667340087890625000e+01,-2.318216705322265625e+01,-1.604018592834472656e+01
-1.029509544372558594e+01,7.997757434844970703e+00,-3.679536056518554688e+01
-4.712326526641845703e+00,2.740710639953613281e+01,-3.014903450012207031e+01
-3.058529615402221680e+00,2.884309005737304688e+01,-2.932955741882324219e+01
2.877731323242187500e+01,-2.932972431182861328e+00,-3.082046318054199219e+01
-1.596040821075439453e+01,-1.175118923187255859e+01,1.814346790313720703e+00
-1.833407974243164062e+01,-1.224501228332519531e+01,2.484433203935623169e-01
-1.398438453674316406e+01,-2.171651458740234375e+01,8.399298667907714844e+00
-1.749966430664062500e+01,-2.255327606201171875e+01,9.044610977172851562e+00
-1.517984771728515625e+01,-2.296726799011230469e+01,7.889589786529541016e+00
-2.925983619689941406e+01,6.451657295227050781e+00,3.177244567871093750e+01
1.424581408500671387e+00,-1.911924552917480469e+01,-1.407593250274658203e+01
-4.600132465362548828e+00,3.157419967651367188e+01,-3.013204193115234375e+01
5.962423801422119141e+00,-2.430361557006835938e+01,-1.103521823883056641e+01
-9.601901054382324219e+00,-2.758425140380859375e+01,-2.268558502197265625e+01
3.088767433166503906e+01,1.402872943878173828e+01,4.069446182250976562e+01
-2.500508499145507812e+01,-6.164799690246582031e+00,-8.238525390625000000e+00
6.723155975341796875e+00,3.563452148437500000e+01,2.164550781250000000e+01
1.160783863067626953e+01,-1.831673532724380493e-01,-5.183563613891601562e+01
-2.598997879028320312e+01,4.064815902709960938e+01,4.417267322540283203e+00
-2.587314605712890625e+01,4.095487213134765625e+01,3.658247470855712891e+00
2.871064567565917969e+01,-1.637954330444335938e+01,1.072447896003723145e-01
1.093149757385253906e+01,-2.996469497680664062e+01,-1.479435825347900391e+01
-7.534729957580566406e+00,1.246809577941894531e+01,-8.549467086791992188e+00
1.182769298553466797e+01,-2.870592880249023438e+01,-1.650598335266113281e+01
-3.701598882675170898e+00,1.758756828308105469e+01,-3.394615173339843750e+01
1.739097976684570312e+01,1.090612792968750000e+01,-3.896693801879882812e+01
1.363204002380371094e+01,4.088964462280273438e+01,-6.583347797393798828e+00
-5.351873397827148438e+00,3.268608856201171875e+01,-3.559172821044921875e+01
9.341059923171997070e-01,-3.532303237915039062e+01,-1.282287025451660156e+01
-5.339387059211730957e-01,-2.923919868469238281e+01,-1.668789672851562500e+01
-2.748289704322814941e-01,-3.122768402099609375e+01,-1.751253128051757812e+01
-7.676601409912109375e-01,2.864458656311035156e+01,-3.104943084716796875e+01
-2.569354772567749023e+00,-3.230493927001953125e+01,-1.802737426757812500e+01
-2.079634189605712891e+00,2.858486747741699219e+01,-2.920956802368164062e+01
-1.388195633888244629e+00,-3.213381195068359375e+01,-1.585986137390136719e+01
-1.491177231073379517e-01,2.750324058532714844e+01,-2.844219970703125000e+01
-2.111673653125762939e-01,-3.294681930541992188e+01,-1.377723407745361328e+01
1.936355113983154297e+00,-3.657001113891601562e+01,-1.685206985473632812e+01
-1.993244051933288574e+00,-3.492180252075195312e+01,-1.440536499023437500e+01
-3.387614965438842773e+00,-3.526678848266601562e+01,-1.688964653015136719e+01
-2.166034698486328125e+00,-3.366755676269531250e+01,-1.675527954101562500e+01
5.631273388862609863e-01,-3.298778533935546875e+01,-1.553568553924560547e+01
-3.976791381835937500e+00,1.768198204040527344e+01,-2.429887580871582031e+01
-1.964785194396972656e+01,-1.503045845031738281e+01,-2.533348464965820312e+01
-2.093414688110351562e+01,-1.565141582489013672e+01,-2.432084083557128906e+01
-2.996204853057861328e+00,2.825784873962402344e+01,-2.716194915771484375e+01
-3.046741485595703125e-01,-3.892959213256835938e+01,-1.730878639221191406e+01
1.199012041091918945e+00,-3.893136215209960938e+01,-1.619332695007324219e+01
3.485643148422241211e+00,4.490980529785156250e+01,3.877191543579101562e+00
1.173776984214782715e+00,-3.530598068237304688e+01,-1.200698471069335938e+01
-3.094835996627807617e+00,-3.406465911865234375e+01,-1.318338775634765625e+01
1.170159912109375000e+01,-7.582025051116943359e+00,2.964062213897705078e+00
1.476265549659729004e+00,-3.836880111694335938e+01,-1.678045845031738281e+01
7.300887107849121094e+00,2.753438377380371094e+01,3.107053947448730469e+01
1.726434516906738281e+01,-7.810847282409667969e+00,-1.039629745483398438e+01
4.139476120471954346e-01,2.661443328857421875e+01,-2.873613166809082031e+01
-4.206509017944335938e+01,-8.485835075378417969e+00,-1.233558893203735352e+00
-4.031950473785400391e+00,3.245401000976562500e+01,-2.925168800354003906e+01
-2.578754901885986328e+00,3.013274765014648438e+01,-2.844759368896484375e+01
-1.056134414672851562e+01,6.317064762115478516e+00,-4.019987106323242188e+01
-2.224921417236328125e+01,-4.931270122528076172e+00,2.102356910705566406e+01
-4.583648681640625000e+01,-1.818179130554199219e+01,-1.805811309814453125e+01
-1.316191577911376953e+01,-3.946228027343750000e+01,1.819746208190917969e+01
1.742796516418457031e+01,1.384781152009963989e-01,-1.192642307281494141e+01
-2.341871452331542969e+01,-8.010458946228027344e-01,3.373913955688476562e+01
3.184329795837402344e+01,-1.145859479904174805e+00,-1.910375595092773438e+01
-2.904469490051269531e+01,1.140364360809326172e+01,2.456682586669921875e+01
-3.018171310424804688e+01,-4.237897872924804688e+01,1.807982921600341797e+00
4.237033843994140625e+01,1.621435761451721191e+00,1.128692150115966797e+01
-2.823612403869628906e+01,1.083108043670654297e+01,2.360299110412597656e+01
-2.734707260131835938e+01,1.025729656219482422e+01,2.256621551513671875e+01
-3.032351112365722656e+01,1.225080680847167969e+01,2.550532341003417969e+01
4.162899017333984375e+01,1.977263212203979492e+00,8.173344612121582031e+00
4.240180969238281250e+01,1.349146008491516113e+00,1.007997894287109375e+01
7.643537521362304688e+00,-3.468487167358398438e+01,2.175873756408691406e+01
-1.124214935302734375e+01,-3.572655105590820312e+01,-2.380967521667480469e+01
-3.658641052246093750e+01,-2.624330329895019531e+01,2.807853317260742188e+01
-4.481971359252929688e+01,-1.907911002635955811e-01,-2.242573738098144531e+01
2.417221260070800781e+01,-2.946702003479003906e+01,1.091107845306396484e+01
2.674624252319335938e+01,-6.281322002410888672e+00,-8.360491752624511719e+00
2.692614555358886719e+01,-5.487505435943603516e+00,-8.683259963989257812e+00
-9.221530914306640625e+00,3.000926589965820312e+01,1.956579780578613281e+01
-3.422949218750000000e+01,9.335442543029785156e+00,-1.394324302673339844e+01
-1.130260181427001953e+01,3.015960884094238281e+01,1.552541828155517578e+01
-8.406864166259765625e+00,3.008940124511718750e+01,1.925132560729980469e+01
7.028272151947021484e+00,1.578399753570556641e+01,1.039042949676513672e+01
-1.943906402587890625e+01,-1.283484458923339844e+01,-1.456162166595458984e+01
-2.096347999572753906e+01,-1.412063026428222656e+01,-1.281891632080078125e+01
-2.786188125610351562e+01,-2.965721511840820312e+01,1.463699340820312500e+01
-1.630147361755371094e+01,2.234441375732421875e+01,5.268967151641845703e+00
-1.205886936187744141e+01,-7.421928882598876953e+00,3.477033233642578125e+01
-1.684960174560546875e+01,2.154832458496093750e+01,-1.601560413837432861e-01
1.213365459442138672e+01,3.924925327301025391e+00,3.200533294677734375e+01
2.215526199340820312e+01,-2.628947830200195312e+01,-2.389682769775390625e+01
-1.794591712951660156e+01,1.894243812561035156e+01,6.059858322143554688e+00
1.873283386230468750e+01,-4.699367523193359375e+01,1.109733486175537109e+01
-3.286237716674804688e+01,1.460433125495910645e+00,-2.155175590515136719e+01
-3.431234359741210938e+01,1.924640178680419922e+00,-2.014885902404785156e+01
-3.403338241577148438e+01,2.035958528518676758e+00,-2.251871490478515625e+01
-3.285663604736328125e+01,2.459655284881591797e+00,-2.195591163635253906e+01
2.896884536743164062e+01,3.786305189132690430e+00,3.981573104858398438e+01
-1.403049945831298828e+01,-6.874611377716064453e+00,3.466685485839843750e+01
3.511626243591308594e+00,2.873532104492187500e+01,-2.412495803833007812e+01
-2.530190849304199219e+01,-2.766880226135253906e+01,2.086343002319335938e+01
7.297031879425048828e+00,1.576625728607177734e+01,1.881757545471191406e+01
6.848141670227050781e+00,5.256374359130859375e+00,2.944208717346191406e+01
5.998163223266601562e+00,1.683710479736328125e+01,1.887765693664550781e+01
9.864508628845214844e+00,-4.653386688232421875e+01,-2.115637397766113281e+01
1.030235099792480469e+01,-4.557946777343750000e+01,-2.046334648132324219e+01
-4.423138809204101562e+01,-1.059387588500976562e+01,-1.773226356506347656e+01
3.374793243408203125e+01,1.073906707763671875e+01,-2.351236915588378906e+01
1.329024505615234375e+01,1.332907676696777344e+01,-1.834686851501464844e+01
9.388512611389160156e+00,1.845852088928222656e+01,2.181743812561035156e+01
-1.541895008087158203e+01,3.048035049438476562e+01,1.894130897521972656e+01
1.173404788970947266e+01,-2.698674583435058594e+01,-2.268351173400878906e+01
-1.611987876892089844e+01,-3.817719221115112305e-01,2.432979583740234375e+01
1.373286914825439453e+01,1.741971206665039062e+01,-1.702655601501464844e+01
1.441228199005126953e+01,1.447584056854248047e+01,9.991352081298828125e+00
-3.271030426025390625e+01,1.307141113281250000e+01,-1.356953811645507812e+01
2.298407745361328125e+01,-9.414149284362792969e+00,-2.086856651306152344e+01
-1.511033177375793457e+00,4.985956954956054688e+01,3.739024639129638672e+00
7.241992473602294922e+00,9.336098670959472656e+00,5.073491668701171875e+01
-7.714333057403564453e+00,-1.398909473419189453e+01,-5.703710079193115234e+00
-6.974965095520019531e+00,-1.065735149383544922e+01,-6.332664489746093750e+00
1.651373481750488281e+01,-2.971625518798828125e+01,-1.051857471466064453e+01
8.831541061401367188e+00,1.356090641021728516e+01,4.928133010864257812e+01
8.709390640258789062e+00,1.021822834014892578e+01,5.033210754394531250e+01
1.054995155334472656e+01,9.470071792602539062e+00,4.891360855102539062e+01
1.541906452178955078e+01,3.565454483032226562e+00,-2.556776046752929688e+01
1.343463516235351562e+01,-4.157382011413574219e+00,-4.489174652099609375e+01
6.328132152557373047e-01,3.726989746093750000e+00,4.983541870117187500e+01
-1.042761516571044922e+01,1.116780853271484375e+01,-8.041317939758300781e+00
1.849275588989257812e+00,-4.857152938842773438e+00,7.697693824768066406e+00
1.020772647857666016e+01,1.549544811248779297e+01,4.037445831298828125e+01
1.183869647979736328e+01,-4.924789965152740479e-01,4.150358200073242188e+01
2.966278457641601562e+01,1.235295867919921875e+01,-1.202224540710449219e+01
3.497878265380859375e+01,1.127720451354980469e+01,-1.038723182678222656e+01
-1.787905883789062500e+01,1.824140167236328125e+01,-4.410472869873046875e+01
2.671405792236328125e+01,3.629493236541748047e+00,-6.023458480834960938e+00
-1.783567619323730469e+01,2.686827659606933594e+01,1.557977867126464844e+01
-1.889301300048828125e+01,3.178561592102050781e+01,1.309155654907226562e+01
3.771822738647460938e+01,2.912150509655475616e-02,-1.476037883758544922e+01
-1.664273834228515625e+01,3.294991683959960938e+01,1.025370121002197266e+01
-3.321296310424804688e+01,1.952290725708007812e+01,-5.496189117431640625e+00
-1.919239425659179688e+01,2.886215591430664062e+01,8.567973136901855469e+00
-1.237225341796875000e+01,2.755951118469238281e+01,1.418279743194580078e+01
-1.180004787445068359e+01,2.738149070739746094e+01,1.285278129577636719e+01
-1.882165718078613281e+01,2.756773948669433594e+01,1.290396404266357422e+01
-1.843439292907714844e+01,2.787675857543945312e+01,1.385938835144042969e+01
-1.483281517028808594e+01,2.855842399597167969e+01,1.463475799560546875e+01
-1.573926734924316406e+01,2.881059265136718750e+01,1.387721347808837891e+01
-1.594743442535400391e+01,3.007631874084472656e+01,1.193000316619873047e+01
3.849981307983398438e+01,-3.426926434040069580e-01,-1.309819698333740234e+01
-3.880364608764648438e+01,2.191088485717773438e+01,2.333046913146972656e+01
-3.913967895507812500e+01,2.155328559875488281e+01,2.389224243164062500e+01
-1.340852546691894531e+01,2.682881546020507812e+01,1.474930477142333984e+01
-1.958672904968261719e+01,2.916691970825195312e+01,1.541511535644531250e+01
-1.835387802124023438e+01,3.121729087829589844e+01,1.247678089141845703e+01
-1.710817146301269531e+01,2.270247459411621094e+01,2.616920471191406250e+01
-1.194080734252929688e+01,2.672859382629394531e+01,1.768269348144531250e+01
2.477087974548339844e+01,3.295950698852539062e+01,-1.523136901855468750e+01
-2.275429725646972656e+01,-2.732034873962402344e+01,1.089864540100097656e+01
2.748271179199218750e+01,1.397898864746093750e+01,1.648088645935058594e+01
2.757201957702636719e+01,1.461063480377197266e+01,1.615167808532714844e+01
3.652145767211914062e+01,9.702616691589355469e+00,1.688639640808105469e+01
-2.116756677627563477e+00,-3.816884613037109375e+01,-2.849209594726562500e+01
-3.551282501220703125e+01,-1.913613510131835938e+01,-1.006617641448974609e+01
-3.532939910888671875e+01,-1.881577682495117188e+01,-9.183463096618652344e+00
2.788707923889160156e+01,4.043798446655273438e+00,1.844533538818359375e+01
7.327688694000244141e+00,-3.955401611328125000e+01,2.337608814239501953e+00
-7.404157638549804688e+00,-2.324258613586425781e+01,3.694013833999633789e+00
-2.261691665649414062e+01,-1.064318060874938965e+00,-4.149461364746093750e+01
-1.964971184730529785e+00,-1.811334037780761719e+01,-1.101822566986083984e+01
3.261463642120361328e-01,-1.814149665832519531e+01,-1.144624996185302734e+01
1.803295326232910156e+01,-3.585643386840820312e+01,-2.633683013916015625e+01
1.773257255554199219e+01,-3.519363021850585938e+01,-2.621913528442382812e+01
-2.056100130081176758e+00,-3.200172185897827148e+00,4.999501800537109375e+01
-4.769422149658203125e+01,-6.784840583801269531e+00,-2.194423526525497437e-01
3.534373855590820312e+01,5.261385917663574219e+00,-1.676237297058105469e+01
-3.669960784912109375e+01,2.599841499328613281e+01,-1.216484069824218750e+01
-2.788311958312988281e+01,2.827060508728027344e+01,2.352552175521850586e+00
6.271401882171630859e+00,3.794699478149414062e+01,-5.550642490386962891e+00
4.146129989624023438e+01,-2.264997863769531250e+01,1.197916269302368164e+00
-1.793284988403320312e+01,-1.583913993835449219e+01,3.104152297973632812e+01
-3.558628845214843750e+01,2.411249732971191406e+01,-1.349758625030517578e+01
8.702112197875976562e+00,-4.691232299804687500e+01,1.822912025451660156e+01
5.742244720458984375e+00,3.933992004394531250e+01,-6.068288803100585938e+00
-3.161383247375488281e+01,2.597898864746093750e+01,-6.873412132263183594e+00
1.186931896209716797e+01,2.221301651000976562e+01,-4.078302001953125000e+01
-3.431006240844726562e+01,2.730039215087890625e+01,-1.182725238800048828e+01
-3.181280517578125000e+01,2.702387046813964844e+01,-9.904635429382324219e+00
-3.113755798339843750e+01,2.728782653808593750e+01,-1.041230869293212891e+01
4.617935562133789062e+01,7.111480712890625000e+00,-2.058326339721679688e+01
4.655043029785156250e+01,7.639190673828125000e+00,-2.084145545959472656e+01
-4.501931762695312500e+01,9.203398972749710083e-02,-2.418072891235351562e+01
-2.241972446441650391e+00,-2.863999748229980469e+01,1.394843006134033203e+01
2.478976440429687500e+01,-6.031627178192138672e+00,2.500896263122558594e+01
-2.547472238540649414e+00,-2.806382751464843750e+01,1.440884780883789062e+01
2.066967010498046875e+00,-3.091200256347656250e+01,1.410354232788085938e+01
-1.930121994018554688e+01,2.001821517944335938e+01,-5.139130592346191406e+00
-3.662734222412109375e+01,-4.221304416656494141e+00,3.370575189590454102e+00
-4.307129383087158203e+00,7.068734169006347656e+00,-4.763983726501464844e+00
1.771165132522583008e-01,-8.339879035949707031e+00,-2.308949279785156250e+01
3.615575134754180908e-01,-6.675306797027587891e+00,-2.219800949096679688e+01
1.552107143402099609e+01,1.402270984649658203e+01,-1.678783035278320312e+01
-8.200704574584960938e+00,1.101239109039306641e+01,3.485074996948242188e+00
-7.518447399139404297e+00,1.110193347930908203e+01,5.086714744567871094e+00
-1.070953178405761719e+01,4.699517250061035156e+00,-5.309642553329467773e-01
-1.875120544433593750e+01,2.052181625366210938e+01,-5.248245716094970703e+00
-8.997911453247070312e+00,5.194135665893554688e+00,-1.231869775801897049e-02
-1.683872604370117188e+01,9.820114135742187500e+00,7.977060794830322266e+00
1.572614479064941406e+01,1.352876853942871094e+01,-1.569339275360107422e+01
