"post_id","cluster","x","y","z"
"12766","14","43.639045720","-22.967041020","-11.739969250"
"12768","4","19.536958690","-14.236634250","-0.347478330"
"12770","2","20.252185820","-14.729684830","-0.514167249"
"12772","19","-1.387932539","13.748264310","-34.285537720"
"12774","29","14.178586960","-20.362346650","2.848646879"
"12776","4","25.021539690","19.338954930","7.576089859"
"12778","41","-16.153320310","-54.224853520","-3.295832872"
"12780","7","7.172873497","-16.632246020","-22.090271000"
"12782","70","-31.629377370","-2.708989620","29.637866970"
"12784","2","45.417747500","-14.252435680","17.960508350"
"12786","72","18.536006930","21.691865920","16.928081510"
"12788","6","-7.989514351","43.936233520","-26.326469420"
"12790","6","-7.941815853","44.675277710","-26.683620450"
"12792","19","-25.878437040","9.973776817","-37.976799010"
"12794","70","-33.796817780","-38.345611570","6.114556789"
"12796","49","9.820220947","32.302146910","-25.118247990"
"12798","14","-15.036641120","-4.729527473","0.328682482"
"12800","88","-10.770503040","41.191726680","2.905514956"
"12802","14","-8.342691422","-26.443698880","-5.100308418"
"12804","43","-31.833757400","1.174709916","-36.453525540"
"12806","1","5.989825249","2.227397442","-21.265344620"
"12808","47","16.703750610","30.091083530","-24.271133420"
"12810","2","15.267037390","36.404277800","-19.436298370"
"12812","22","-35.853099820","14.208040240","-16.411319730"
"12814","14","13.650073050","19.195596690","-6.460153580"
"12816","69","13.095343590","19.116445540","-6.948332310"
"12818","27","11.131795880","21.368408200","-6.639236450"
"12820","80","-17.637432100","0.192178577","39.842983250"
"12822","80","-25.290460590","-7.735225677","21.829229350"
"12824","80","-14.608503340","1.658350348","34.576122280"
"12826","44","7.703011513","41.589179990","-1.625147343"
"12828","44","9.049319267","40.668704990","-0.374778628"
"12830","27","22.495868680","37.129600520","-9.171768188"
"12832","69","12.326784130","18.052696230","-10.891927720"
"12834","27","22.346698760","37.269557950","-8.347068787"
"12836","72","-38.003204350","15.803943630","8.883911133"
"12838","40","-36.288707730","25.838045120","13.255786900"
"12840","64","-6.327613354","56.621433260","-2.453963280"
"12842","64","-21.206880570","27.068698880","-3.200665474"
"12844","1","-20.118139270","26.611244200","-3.890342951"
"12846","51","-32.144004820","10.975090980","5.652536392"
"12848","43","-32.538822170","13.848712920","-23.332300190"
"12850","23","20.531997680","25.816171650","34.212024690"
"12852","23","21.267223360","26.173210140","34.442718510"
"12854","8","38.200893400","10.845479970","-20.558025360"
"12856","8","38.878833770","11.861667630","-20.190450670"
"12858","8","39.104866030","12.375407220","-20.989921570"
"12860","73","39.978401180","10.220919610","-21.788913730"
"12862","65","41.315410610","13.864840510","-20.088447570"
"12864","4","31.416082380","-5.789708614","28.539674760"
"12866","73","33.005043030","-5.615587234","29.264686580"
"12868","45","-46.533370970","15.550693510","-0.164267167"
"12870","41","-47.216602330","16.206439970","-0.723389447"
"12872","72","-43.461364750","16.074146270","3.379211187"
"12874","23","-42.543830870","16.279052730","3.684468985"
"12876","14","5.121063709","8.783573151","-7.631630898"
"12878","64","-22.228790280","40.334594730","-1.333864331"
"12880","44","24.782091140","20.877897260","-29.754283910"
"12882","38","-26.153753280","27.109703060","-27.412113190"
"12884","69","-4.918228626","-4.503016472","-0.731667399"
"12886","4","-7.219551086","-3.930236340","-1.685998440"
"12888","11","-7.582630634","-4.628740311","-0.751191139"
"12890","14","-2.283704519","-3.498625278","40.332637790"
"12892","44","0.277441144","40.831172940","0.823156953"
"12894","37","-3.561587811","35.416675570","-2.430374384"
"12896","27","-1.356240273","49.018253330","6.987842560"
"12898","8","19.091672900","15.528239250","-25.803073880"
"12900","49","-17.120281220","-21.078617100","28.377347950"
"12902","80","24.960067750","-21.071342470","4.430919170"
"12904","27","31.873174670","19.183383940","-13.913302420"
"12906","27","1.942067385","35.285556790","-23.447362900"
"12908","27","2.418653965","33.206619260","-23.838249210"
"12910","44","4.744966984","37.325294490","-2.408938408"
"12912","18","15.534362790","47.899116520","-2.722136021"
"12914","42","34.576698300","17.985738750","-3.919297934"
"12916","40","33.089744570","26.645349500","-9.845160484"
"12918","44","2.955349684","37.083904270","1.404691696"
"12920","58","-52.239898680","3.986631155","8.564661980"
"12922","58","-52.131778720","3.466706753","9.419657707"
"12924","40","-3.184831858","8.762717247","7.126652241"
"12926","27","28.890977860","21.603725430","-17.899318700"
"12928","60","-6.720461369","31.212898250","20.992139820"
"12930","60","34.938793180","15.810873030","-1.783634543"
"12932","8","29.391345980","18.623094560","-15.054680820"
"12934","27","-1.027662992","47.732246400","8.598396301"
"12936","84","-19.718299870","41.196479800","-0.695319116"
"12938","42","5.492188454","26.138839720","9.569149017"
"12940","44","3.122431040","35.924648280","3.273602486"
"12942","6","0.985025883","46.836425780","8.695424080"
"12944","38","-10.713793750","23.641622540","-27.877410890"
"12946","65","16.107784270","48.805648800","-2.174855947"
"12948","27","20.635581970","38.621849060","-5.171887398"
"12950","21","16.519948960","40.680126190","-1.754240036"
"12952","88","26.582273480","10.103971480","-41.610958100"
"12954","88","27.509357450","10.592095380","-42.022624970"
"12956","1","-5.152307034","32.592884060","0.412618220"
"12958","27","3.962822199","35.824932100","-27.332355500"
"12960","26","15.082080840","26.172382350","-3.435353041"
"12962","88","-51.257816310","1.117095113","-5.961565018"
"12964","21","-3.968919754","12.001354220","28.679683690"
"12966","42","4.516307831","39.088645940","4.871295929"
"12968","42","28.446651460","18.746494290","-13.004630090"
"12970","4","17.708419800","-12.018567090","31.038726810"
"12972","4","26.426555630","-9.829295158","27.089477540"
"12974","14","25.859928130","-8.651503563","28.004598620"
"12976","62","28.951383590","-12.336209300","31.419347760"
"12978","49","-16.212516780","-20.734575270","22.944246290"
"12980","27","-1.568960190","50.481800080","5.248349667"
"12982","27","-1.638195395","51.181213380","5.621013165"
"12984","42","2.813818693","39.370269780","0.654833615"
"12986","27","4.544948578","36.617523190","-28.350713730"
"12988","44","22.518625260","15.033001900","-20.944068910"
"12990","44","5.568533897","37.910594940","-2.388294935"
"12992","22","-32.321117400","14.121976850","-18.400026320"
"12994","60","18.416822430","10.595947270","25.978336330"
"12996","61","18.539102550","12.372181890","24.285390850"
"12998","27","12.729059220","46.114162450","-4.591347218"
"13000","3","8.509543419","47.898006440","3.523320436"
"13002","44","7.828907490","46.248298650","-2.565591574"
"13004","36","-37.486125950","30.072210310","22.388753890"
"13006","4","12.347255710","-0.988471150","10.299982070"
"13008","28","13.205839160","-0.912706912","6.959405422"
"13010","28","13.524681090","-0.917882740","7.613816261"
"13012","8","4.845253944","41.358840940","-15.487847330"
"13014","44","6.563003540","45.200973510","2.713146210"
"13016","44","-25.513961790","21.461969380","11.360967640"
"13018","44","21.672801970","11.606684680","-32.881671910"
"13020","44","4.722964287","41.742446900","-16.647722240"
"13022","33","-2.823388338","36.071125030","-1.826520205"
"13024","42","0.361492246","37.905139920","0.121707588"
"13026","27","1.911126971","28.881759640","-22.151411060"
"13028","8","27.872026440","19.233552930","-16.342058180"
"13030","27","8.262561798","7.029706478","-24.210912700"
"13032","42","28.814874650","18.096071240","-17.428646090"
"13034","22","-35.357517240","9.576819420","-17.514629360"
"13036","44","8.103287697","41.089603420","-3.319677830"
"13038","44","8.595170975","41.200767520","-2.430946589"
"13040","88","-8.133127213","13.721466060","20.973690030"
"13042","8","12.061488150","44.832195280","-5.182405472"
"13044","8","11.354908940","44.307018280","-4.680714130"
"13046","88","-5.509658813","21.598510740","8.805631638"
"13048","23","17.039907460","15.253838540","27.582187650"
"13050","10","10.388261800","37.206329350","-19.027414320"
"13052","67","-17.725669860","9.471500397","2.836911678"
"13054","44","7.603042603","38.255008700","-2.661653280"
"13056","3","-25.456890110","25.888170240","17.965900420"
"13058","64","-31.634704590","21.373197560","4.414605141"
"13060","8","29.979269030","14.880676270","-14.226638790"
"13062","44","9.073412895","46.968231200","0.642882228"
"13064","44","10.272304530","46.724464420","0.441284627"
"13066","44","22.588871000","15.385337830","-21.760601040"
"13068","83","-17.517211910","10.575290680","19.974943160"
"13070","68","-37.631450650","-4.315245152","-0.898728788"
"13072","38","-13.180871010","25.948951720","-23.328180310"
"13074","47","17.423267360","27.493051530","-22.555231090"
"13076","27","33.219799040","22.512441640","-14.942645070"
"13078","18","4.902827740","52.311698910","3.591547489"
"13080","18","5.289445877","52.933345790","3.620837450"
"13082","44","5.763214111","44.984458920","4.131224632"
"13084","79","1.145853996","30.556573870","3.537884474"
"13086","8","34.137233730","15.150023460","-19.250785830"
"13088","8","31.957963940","15.222662930","-20.310979840"
"13090","8","32.860382080","12.911646840","-19.885549550"
"13092","8","33.237541200","13.264815330","-21.293527600"
"13094","42","32.447563170","13.606914520","-18.547628400"
"13096","8","30.714603420","12.781950000","-20.333284380"
"13098","42","29.392700200","17.494150160","-18.217710490"
"13100","27","1.137863278","31.462856290","-22.562099460"
"13102","64","-23.832910540","24.505796430","-3.580563784"
"13104","5","35.675235750","3.760455132","29.642097470"
"13106","22","-25.315853120","29.357120510","-15.610027310"
"13108","22","-25.534055710","28.792720790","-16.633438110"
"13110","44","4.379102707","43.711051940","-1.528186917"
"13112","44","3.642642021","43.625770570","-1.135534286"
"13114","22","-29.078813550","19.350456240","-15.321150780"
"13116","42","-7.093487263","39.907012940","-0.431229323"
"13118","22","-33.487197880","11.229183200","-18.312597270"
"13120","47","-13.816925050","13.409442900","-16.789928440"
"13122","46","-0.217810825","46.840995790","-20.652259830"
"13124","47","0.470978856","45.641441350","-20.594173430"
"13126","44","-21.294570920","31.297946930","-27.379341130"
"13128","36","2.402405500","30.732568740","-41.254478450"
"13130","26","26.218961720","26.895677570","-18.387975690"
"13132","78","-21.593317030","32.928878780","-27.813367840"
"13134","42","35.799110410","13.090876580","-5.121622562"
"13136","61","34.395725250","-2.529396296","-4.019266129"
"13138","51","-20.447597500","18.860408780","-3.461329460"
"13140","51","-20.710697170","19.507925030","-2.463924885"
"13142","14","-11.096071240","-7.115286350","1.331018209"
"13144","38","-6.239014626","6.585782051","-47.731861110"
"13146","34","-23.372463230","5.033389568","-12.899729730"
"13148","65","7.605009079","21.848676680","12.309206010"
"13150","17","20.266922000","11.974247930","19.057825090"
"13152","60","21.609397890","12.645375250","20.623195650"
"13154","14","21.442829130","13.660386090","19.884904860"
"13156","26","24.458166120","17.001096730","-11.040863990"
"13158","21","4.207783699","19.905750270","21.626266480"
"13159","64","-27.759267810","25.054534910","5.829413414"
"13161","40","17.595640180","14.556326870","-20.246368410"
"13163","17","22.696332930","32.923835750","11.591601370"
"13165","17","21.649570470","33.223899840","13.347205160"
"13167","17","21.496440890","34.297908780","11.866254810"
"13169","17","21.641828540","32.973850250","11.863384250"
"13171","21","4.196820736","20.426435470","22.324764250"
"13173","69","12.835990910","12.136918070","-23.329790120"
"13175","21","4.092916489","17.458827970","23.532756810"
"13177","83","7.506875038","12.667997360","-40.168624880"
"13179","24","-24.115119930","-5.705097198","-26.627607350"
"13181","10","-5.499451637","-39.168624880","3.617971659"
"13183","31","-5.245093346","11.140386580","13.539750100"
"13185","84","6.279387474","33.374435420","-4.887182236"
"13187","60","28.272768020","7.701408863","20.993360520"
"13189","16","-3.951927900","-24.750648500","-27.537694930"
"13191","44","-0.227023095","27.487869260","-21.699136730"
"13193","71","43.494087220","26.815847400","0.544902742"
"13195","71","-2.473675013","-23.811038970","-26.717193600"
"13197","23","16.246831890","27.962337490","24.007646560"
"13199","10","-1.705198169","15.855269430","19.343408580"
"13201","10","2.520515919","-1.836702824","42.346450810"
"13203","10","5.649852276","-4.200800896","41.817382810"
"13205","41","4.470107079","-5.594174862","44.397182460"
"13207","10","6.268280029","-3.601074696","43.859844210"
"13209","10","6.170528412","-6.881328583","42.061645510"
"13211","10","5.994520187","-6.495036125","41.152381900"
"13213","10","4.768886566","-5.289361477","42.353271480"
"13215","29","3.597995043","-17.684883120","-9.773782730"
"13217","10","3.122713327","-2.649241447","42.970096590"
"13219","10","4.036746502","-4.609085083","41.241199490"
"13221","10","3.553390026","-6.154159546","41.532577510"
"13223","40","-10.640943530","22.358659740","-44.528991700"
"13225","65","-18.552450180","-22.423158650","-25.485210420"
"13227","55","-24.132949830","-0.622156501","3.076503992"
"13229","43","-26.913583760","2.404376745","-21.635725020"
"13231","88","-19.549985890","-23.425394060","-23.291755680"
"13233","88","-18.985084530","-23.021020890","-24.057735440"
"13235","43","-24.825477600","7.340717316","-25.119272230"
"13237","52","-4.331976891","-22.979496000","13.743186950"
"13239","83","-12.638957980","13.928889270","9.253315926"
"13241","88","-13.733335490","13.769588470","12.281341550"
"13243","31","-16.418251040","-16.211843490","-0.938617766"
"13245","83","-12.434372900","12.154697420","8.101240158"
"13247","10","4.488914967","-14.493498800","41.258838650"
"13249","81","-0.043210331","19.326148990","18.440202710"
"13251","21","-0.399085760","17.182695390","15.827362060"
"13253","26","-28.711662290","3.154992819","-5.045971870"
"13255","43","-23.977891920","6.312767982","-24.504718780"
"13257","41","-15.681045530","-37.612453460","31.739400860"
"13259","88","-0.733900785","18.519403460","17.589303970"
"13261","24","-23.864665990","-4.744694233","-25.207918170"
"13263","22","-28.544897080","23.169685360","-9.836979866"
"13265","67","13.379379270","10.474824910","-27.797842030"
"13267","26","18.598896030","15.536569600","-20.589094160"
"13269","44","15.002064700","24.351182940","-7.809615135"
"13271","69","14.269053460","13.524782180","-21.902984620"
"13273","69","18.017766950","11.005113600","-28.201040270"
"13275","64","-41.414768220","20.593976970","11.486025810"
"13277","17","24.596292500","27.472377780","7.865482807"
"13279","64","-41.371570590","19.898429870","11.920038220"
"13281","17","24.108959200","26.073217390","8.331570625"
"13283","17","25.008819580","29.055128100","9.089240074"
"13285","17","25.009525300","26.288654330","7.369832993"
"13287","27","5.911395550","27.229637150","-19.237579350"
"13289","69","13.042481420","15.964764600","-10.015307430"
"13291","41","-4.222800255","1.277473927","41.163307190"
"13293","60","30.862684250","-3.053358078","34.261749270"
"13295","64","-26.139034270","28.740896220","-0.577921748"
"13297","23","17.190492630","23.419527050","24.511518480"
"13299","26","-25.315471650","30.771320340","-3.331985235"
"13301","16","-29.130714420","25.794008260","6.117463112"
"13303","60","-28.856092450","31.772058490","-0.684677482"
"13305","64","-30.662832260","28.488588330","-1.263107777"
"13307","64","-27.901010510","35.218845370","-2.272954702"
"13309","60","-30.212415700","31.795520780","-0.311531961"
"13311","40","-25.484952930","32.488792420","-0.195953146"
"13313","64","-25.936281200","30.211038590","-1.570684075"
"13315","40","-32.747745510","23.178474430","7.664467335"
"13317","73","48.038757320","6.711118698","-13.886558530"
"13319","64","-26.022310260","32.356388090","1.000549436"
"13321","64","-24.086660390","32.046440120","-3.339196444"
"13323","64","-29.971384050","27.892438890","-1.848997235"
"13325","64","-23.990127560","30.639631270","-5.587641716"
"13327","64","-24.432809830","33.261295320","0.427910775"
"13329","6","-27.126352310","33.099281310","-1.851240158"
"13331","64","-21.826576230","26.777082440","-3.707391977"
"13333","47","11.186484340","23.867719650","-13.519557950"
"13335","71","25.394063950","-13.686027530","-33.346412660"
"13337","71","-33.785049440","-21.492073060","16.758975980"
"13339","7","-10.282042500","2.983604908","31.483766560"
"13341","57","-5.084661961","-27.884675980","-10.851506230"
"13343","36","-24.315902710","-29.173004150","2.070307016"
"13345","12","26.209241870","-14.354769710","-33.724178310"
"13347","80","1.279622436","0.886180341","40.324543000"
"13349","40","35.250984190","26.706953050","-7.235267639"
"13351","41","30.020811080","-23.300064090","6.353603363"
"13353","85","2.111275673","-40.393173220","16.890193940"
"13355","33","-22.946464540","10.870979310","-24.091316220"
"13357","10","-2.058000565","-46.025138850","11.658294680"
"13359","1","1.225340962","28.250362400","3.163435459"
"13361","45","-25.914804460","31.237585070","-18.359113690"
"13363","22","-26.300928120","31.871128080","-16.443342210"
"13365","45","-26.917823790","32.428821560","-14.970305440"
"13367","8","41.620704650","3.024696589","-15.921811100"
"13369","52","21.680618290","-41.375694270","-1.792821765"
"13371","21","19.021776200","23.991136550","-31.015048980"
"13373","43","-24.619789120","9.793902397","-23.745462420"
"13375","16","-3.037081957","-15.583239560","-37.191928860"
"13377","12","10.223299030","13.016150470","-24.530681610"
"13379","79","-17.357719420","34.413196560","-11.928362850"
"13381","45","-22.307617190","31.769247060","-10.869860650"
"13383","38","-11.389257430","29.626388550","-22.576677320"
"13385","22","-16.670606610","42.879154210","-17.722143170"
"13387","64","-17.649595260","42.975883480","-16.744056700"
"13389","22","-25.299407960","27.885581970","-15.356094360"
"13391","22","-24.110054020","27.503726960","-14.117505070"
"13393","86","-0.418281853","33.564395900","18.577394490"
"13395","24","-22.720113750","0.040135790","-30.182273860"
"13397","22","-28.587474820","11.727318760","-24.530601500"
"13399","29","-36.728374480","-0.656311035","-4.976759434"
"13401","25","-37.044059750","-0.221587256","-6.062057495"
"13403","0","-27.626291280","41.649971010","-1.834584951"
"13405","44","-0.440562427","42.433330540","2.708869696"
"13407","45","-31.014469150","32.681846620","-16.743902210"
"13409","64","-27.722949980","24.320245740","3.736842871"
"13411","21","11.374979020","20.709142680","-27.345813750"
"13413","21","11.479137420","15.910027500","-24.136079790"
"13415","45","12.821603780","14.886529920","-24.355318070"
"13417","60","13.952361110","5.755739689","29.803668980"
"13419","80","-36.208705900","7.536070347","19.330364230"
"13421","80","-11.100902560","2.570755243","31.948999400"
"13423","43","-31.854116440","6.229769707","-27.711597440"
"13425","6","55.383491520","-4.249041557","-7.597356319"
"13427","0","-20.938339230","41.680919650","-0.714749098"
"13429","19","4.293453217","25.936550140","9.824010849"
"13431","60","3.821471453","26.167900090","11.168984410"
"13433","20","0.886462152","4.164428234","2.642589808"
"13435","40","-1.066985130","-17.902364730","-8.062634468"
"13437","22","-37.411136630","10.931170460","-22.539257050"
"13439","45","-12.681077000","22.253879550","-25.677701950"
"13441","65","52.165134430","3.122207642","-0.255322725"
"13443","40","2.596145630","24.402887340","16.763624190"
"13445","22","-27.203386310","26.908571240","-15.614166260"
"13447","79","35.074676510","-13.307201390","-25.817930220"
"13449","44","11.052165990","28.528432850","-0.788503110"
"13451","37","-16.485950470","-22.258918760","15.313023570"
"13453","35","38.395771030","2.825364590","-4.148440361"
"13455","52","15.916533470","-25.750589370","15.594649310"
"13457","80","-21.878744130","3.703451633","34.683269500"
"13459","3","-24.459405900","26.078176500","18.475898740"
"13461","8","33.453292850","18.325876240","-32.641307830"
"13463","67","9.107569695","3.412565708","-1.743569732"
"13465","69","4.098320961","-19.700345990","-27.095943450"
"13467","26","33.396011350","17.939590450","-32.003387450"
"13469","10","13.001034740","-15.472908970","-5.203820229"
"13471","50","-21.167577740","2.371881008","12.453320500"
"13473","25","-36.975040440","1.618991971","-6.725488663"
"13475","60","20.569881440","-13.238253590","-2.544503450"
"13477","0","-16.471029280","5.231698036","-13.426574710"
"13479","85","11.798806190","-7.881663322","24.462512970"
"13481","60","-3.518366814","21.212055210","27.495813370"
"13483","51","-27.899055480","9.572914124","-4.106378555"
"13485","55","-38.386116030","-1.213413954","-7.709949493"
"13487","12","22.799840930","24.735820770","-11.024082180"
"13489","72","-15.993983270","6.864728928","-1.406909823"
"13491","41","33.142913820","-24.635763170","2.426285505"
"13493","67","-10.947464940","13.162946700","1.624619365"
"13495","74","3.282539845","23.293136600","15.869080540"
"13497","51","1.579005241","-1.540619969","1.749137282"
"13499","85","-8.546994209","-5.117624760","37.437957760"
"13501","6","35.776557920","25.468027110","-6.184659958"
"13503","22","-29.575281140","12.015217780","-26.098915100"
"13505","68","-33.251388550","-5.034666538","9.057837486"
"13507","68","-30.022380830","-0.994116545","20.378625870"
"13509","64","-29.125530240","28.360845570","2.884608984"
"13511","12","3.791957378","18.791812900","-17.279407500"
"13513","19","10.057596210","16.586458210","-23.914304730"
"13515","22","-23.480709080","16.467117310","-16.638664250"
"13517","29","22.915626530","-12.230020520","-31.792430880"
"13519","3","-23.893686290","26.718568800","22.540027620"
"13521","29","-20.706586840","-0.864712656","-0.781243086"
"13523","29","7.088562489","8.556462288","38.034732820"
"13525","10","-1.412952065","-45.070209500","11.209342960"
"13527","3","-23.953178410","28.377000810","21.157547000"
"13529","29","0.682075441","-16.508201600","-11.813898090"
"13531","29","2.037983179","-17.130006790","-11.238841060"
"13533","29","-27.475526810","30.792144780","20.041910170"
"13535","20","-14.443972590","6.472709656","-5.939698219"
"13537","20","-14.333483700","6.559535503","-1.034738779"
"13539","69","-2.017209768","19.254652020","2.559446335"
"13541","80","-13.972720150","1.111346722","32.391590120"
"13543","12","-5.993528843","18.865251540","-4.272985458"
"13545","77","-14.736665730","36.772006990","-14.330604550"
"13547","43","-1.789309740","9.736646652","-6.391258717"
"13549","79","24.351140980","-12.798185350","-32.891899110"
"13551","71","-10.500090600","-35.082542420","-26.543416980"
"13553","71","11.918905260","-27.924154280","-8.925607681"
"13555","67","-17.795627590","9.056034088","1.624427676"
"13557","85","7.234561920","20.735610960","17.733467100"
"13559","17","20.342542650","21.767736430","8.435886383"
"13561","71","-32.759391780","-15.820985790","26.447027210"
"13563","6","36.240566250","24.837331770","-6.844166756"
"13565","33","-13.405310630","0.705235839","31.748334880"
"13567","24","-24.864593510","-0.916182578","-34.386211400"
"13569","68","-48.775646210","-4.604068756","-5.234212875"
"13571","55","-23.526847840","-0.963424087","3.239510298"
"13573","7","-14.848715780","6.055904388","-7.072743416"
"13575","43","-46.012527470","-4.390658379","-17.806688310"
"13577","67","-18.599523540","7.952824593","1.733455420"
"13579","79","41.801574710","1.850996733","-14.005948070"
"13581","1","-12.636279110","2.513305187","27.367692950"
"13583","22","-26.044620510","10.867089270","-30.688858030"
"13585","33","-5.187057495","31.391407010","-10.144795420"
"13587","24","-43.085567470","12.534869190","-12.208554270"
"13589","43","-24.959350590","7.757835865","-26.661602020"
"13591","22","-23.239843370","14.147486690","-29.621564870"
"13593","60","-14.836111070","30.257911680","-26.288959500"
"13595","79","1.360825539","20.879774090","3.179939270"
"13597","7","-25.845115660","10.429933550","-31.949729920"
"13599","45","-34.716045380","8.348380089","-31.850669860"
"13601","18","-19.176876070","0.909314632","7.502455711"
"13603","2","5.457202911","8.929208755","-42.112094880"
"13605","7","-18.050321580","-35.109615330","31.503889080"
"13607","52","-11.079346660","1.409711957","31.194520950"
"13609","62","1.583789945","17.405389790","-14.882141110"
"13611","62","2.262489557","17.224092480","-15.231100080"
"13613","43","-26.574813840","8.357150078","-24.710977550"
"13615","10","-1.863232136","11.482123370","17.860631940"
"13617","51","-20.866420750","12.144033430","-2.518560648"
"13619","36","-7.608099461","-14.636526110","-20.209283830"
"13621","24","-26.633928300","-15.381021500","-10.745211600"
"13623","71","16.799423220","-40.860969540","-14.563085560"
"13625","22","-23.740177150","16.160774230","-23.963308330"
"13627","2","-2.502591610","20.490907670","-17.231155400"
"13629","1","-2.334860086","-2.395405769","13.789587970"
"13631","18","-19.990053180","1.947745323","8.043151855"
"13633","0","-42.533336640","-24.597721100","14.007030490"
"13635","12","17.113315580","0.904134274","-11.733640670"
"13637","33","-6.037445068","-14.333003040","-7.835662842"
"13639","83","-4.022269726","-27.931503300","-11.846780780"
"13641","12","-8.762302399","34.569190980","-5.417561054"
"13643","70","-4.800871849","4.711840630","35.794464110"
"13645","73","31.161602020","1.054519296","-21.008268360"
"13647","69","17.037658690","-41.464649200","-15.283031460"
"13649","69","-5.783810139","20.560514450","2.855837107"
"13651","88","-2.527028322","20.879211430","2.984185219"
"13653","31","-5.682878971","12.836503980","8.160828590"
"13655","83","-6.842839241","12.014175420","6.989499092"
"13657","41","-6.002326012","6.504839897","43.091220860"
"13659","0","2.120975971","20.092144010","2.934574127"
"13661","22","-24.356967930","13.348975180","-29.527774810"
"13663","20","1.960875392","11.624114990","7.374797821"
"13665","2","-18.978061680","3.700541735","5.945899010"
"13667","20","-12.908788680","11.830322270","6.430589676"
"13669","60","29.196001050","1.740832329","39.753307340"
"13671","24","-23.505287170","-1.292420268","-28.488626480"
"13673","75","5.081654549","-16.318855290","38.658775330"
"13675","71","-13.119261740","18.246826170","-19.266220090"
"13677","0","-25.306005480","15.439185140","5.286465645"
"13679","1","-3.836135149","-3.459686279","12.308650020"
"13681","24","-26.583557130","-16.337699890","-9.206286430"
"13683","45","13.424874310","10.993216510","-26.103090290"
"13685","69","14.509217260","10.316703800","-25.623956680"
"13687","83","-29.242485050","-0.086673766","-4.406657696"
"13689","69","-0.074231371","18.512207030","5.342922688"
"13691","32","-2.179471254","-21.809701920","22.823602680"
"13693","18","-18.146764760","2.928712845","6.889067173"
"13695","43","-28.227571490","9.272916794","-23.690986630"
"13697","43","-27.717315670","8.737468719","-23.271070480"
"13699","12","17.535921100","4.069601536","-18.923374180"
"13701","70","-27.469242100","-4.257374763","-3.611381292"
"13703","7","7.412310600","12.904819490","-41.499706270"
"13705","33","11.841508870","-1.136193752","-31.861127850"
"13707","24","-27.994947430","-15.356034280","-10.228239060"
"13709","0","-24.915693280","14.068725590","5.844413757"
"13711","89","-23.502614970","5.350584507","-19.155906680"
"13713","41","-16.484537120","-36.963909150","31.154096600"
"13715","64","-10.318224910","-10.320214270","19.953685760"
"13717","85","10.072476390","-42.064949040","7.676943779"
"13719","22","-23.676614760","-2.084798098","-31.691410060"
"13721","21","17.135118480","22.793830870","-31.379594800"
"13723","77","-0.528387845","20.931488040","4.730391502"
"13725","33","-8.370935440","-13.120908740","8.588670731"
"13727","51","-15.739995000","16.021575930","-2.826133728"
"13729","51","-15.815801620","15.592584610","-3.537489176"
"13731","86","13.652947430","14.482060430","8.260180473"
"13733","24","-22.536287310","-0.234347656","-29.284755710"
"13735","16","-0.787053406","-14.312543870","-37.526172640"
"13737","57","-23.988491060","-20.097646710","-14.384595870"
"13739","60","30.650383000","0.376369655","27.912681580"
"13741","48","9.631013870","-37.037971500","13.562604900"
"13743","71","-5.016930103","-31.800388340","-25.285564420"
"13745","76","20.812391280","-4.605881691","-9.653406143"
"13747","7","-8.255921364","-30.234159470","-23.543239590"
"13749","39","-9.254467010","-29.346954350","-24.881938930"
"13751","85","-6.513651848","-8.359613419","34.369743350"
"13753","23","-6.794861794","-32.359790800","-26.604455950"
"13755","36","49.761165620","-8.100934982","-2.578709602"
"13757","67","-4.987660885","-28.377834320","-22.744480130"
"13759","50","20.490814210","-9.250902176","-15.755948070"
"13761","13","4.267490387","-0.035153039","13.895933150"
"13763","26","-29.467967990","37.285583500","11.236059190"
"13765","62","-3.207756281","14.054607390","-5.142022610"
"13767","39","-9.699579239","-16.500980380","-24.280149460"
"13769","39","-10.196738240","-29.187854770","-24.434698100"
"13771","30","-8.380268097","-27.837501530","-26.163127900"
"13773","76","21.542377470","-4.544755459","-7.456031799"
"13775","2","-5.513741970","-28.845945360","-24.716682430"
"13777","4","25.240411760","8.210607529","25.024461750"
"13779","69","-2.451478958","19.011907580","0.532512128"
"13781","44","16.167026520","21.639377590","-12.379584310"
"13783","14","24.274103160","10.331137660","28.140991210"
"13785","74","1.810841560","-11.810201640","39.522560120"
"13787","44","17.631774900","20.926189420","-13.252425190"
"13789","47","21.824514390","32.078765870","-4.061136723"
"13791","47","17.982488630","20.652675630","-14.311436650"
"13793","18","-20.690240860","11.300174710","15.402853010"
"13795","88","-2.705781221","22.414167400","1.916116834"
"13797","69","-6.835049629","25.272356030","4.920238972"
"13799","69","21.706743240","6.203132153","-30.715721130"
"13801","69","-4.893035412","21.872381210","5.215745926"
"13803","69","-3.345876694","21.056999210","3.376802444"
"13805","88","-0.924792290","23.888393400","5.454883575"
"13807","88","17.156394960","41.822406770","-0.887730062"
"13809","68","-25.864702220","-13.525548930","-11.010395050"
"13811","64","-30.260599140","17.834035870","-8.145507813"
"13813","3","-22.290605550","5.297951221","29.801698680"
"13815","83","-10.130494120","11.485322950","11.924690250"
"13817","7","-15.860647200","-21.945648190","-19.466098790"
"13819","48","16.851593020","-24.923934940","14.560644150"
"13821","76","18.801343920","-7.523503780","-21.457078930"
"13823","1","4.183503151","35.872512820","13.443907740"
